read_length,gc_content,avg_quality
328,52.13414634146341,23.896341463414632
327,46.17737003058104,14.422018348623853
294,52.721088435374156,9.156462585034014
568,59.50704225352113,21.975352112676056
3004,57.290279627163784,11.224367509986685
939,53.567625133120345,10.234291799787007
4105,53.3252131546894,18.378319123020706
747,52.47657295850067,10.346720214190094
576,55.03472222222222,9.809027777777779
513,45.614035087719294,17.834307992202728
555,55.13513513513514,26.263063063063065
1229,52.07485760781123,12.83726606997559
454,53.524229074889874,10.59691629955947
1046,52.58126195028681,17.04302103250478
818,49.511002444987774,34.52689486552567
541,51.01663585951941,11.903881700554528
418,50.47846889952153,10.413875598086124
437,55.60640732265446,15.08695652173913
570,57.36842105263158,17.003508771929823
1075,56.93023255813954,14.691162790697675
626,48.08306709265175,33.239616613418534
1397,57.55189692197567,26.96707229778096
937,62.21985058697972,31.13874066168623
969,41.48606811145511,21.338493292053663
450,44.666666666666664,7.977777777777778
453,49.88962472406181,9.233995584988962
2401,31.653477717617662,35.50229071220325
855,59.64912280701754,24.583625730994154
1510,65.7615894039735,28.53046357615894
362,45.85635359116022,10.88950276243094
180,44.44444444444444,12.872222222222222
295,56.949152542372886,12.28135593220339
293,50.85324232081911,28.914675767918087
189,47.61904761904761,11.746031746031745
266,50.37593984962406,25.357142857142858
366,48.63387978142077,6.628415300546448
222,49.549549549549546,23.04054054054054
406,51.724137931034484,24.426108374384235
245,48.97959183673469,14.342857142857143
343,46.93877551020408,6.667638483965015
2544,36.674528301886795,22.0188679245283
1209,56.90653432588917,30.791563275434243
1575,61.39682539682539,12.89904761904762
736,42.255434782608695,6.9375
1068,38.57677902621723,18.200374531835205
508,62.00787401574803,24.944881889763778
2544,62.814465408805034,16.65998427672956
1923,52.886115444617786,24.737909516380654
622,51.60771704180064,9.932475884244372
3368,59.798099762470315,29.48099762470309
466,52.14592274678112,26.742489270386265
200,54.50000000000001,24.11
371,58.490566037735846,27.733153638814017
210,51.42857142857142,27.2
268,54.1044776119403,14.48134328358209
280,54.285714285714285,25.482142857142858
313,40.2555910543131,26.440894568690094
462,58.658008658008654,20.134199134199132
279,43.727598566308245,26.763440860215052
309,59.22330097087378,7.805825242718447
845,53.609467455621306,17.15739644970414
1906,51.626442812172094,11.663693599160545
1966,66.63275686673448,27.581892166836216
1442,38.488210818307905,3.0665742024965326
413,53.26876513317191,26.530266343825666
604,57.450331125827816,11.581125827814569
816,50.36764705882353,5.389705882352941
724,58.5635359116022,24.20718232044199
719,52.29485396383866,22.92767732962448
413,46.73123486682809,31.058111380145277
566,63.957597173144876,26.789752650176677
1924,57.7962577962578,11.088877338877339
1118,58.22898032200358,12.887298747763865
1402,45.14978601997147,31.63552068473609
666,39.03903903903904,5.726726726726727
449,59.46547884187082,12.67260579064588
1106,54.06871609403255,6.283905967450271
673,50.37147102526003,25.836552748885588
933,56.80600214362273,9.665594855305466
1069,62.394761459307766,11.399438727782975
1392,39.72701149425287,20.83189655172414
511,45.00978473581213,7.328767123287672
733,47.203274215552526,7.447476125511596
1563,60.780550223928344,11.54638515674984
594,52.861952861952865,14.737373737373737
1156,48.18339100346021,15.129757785467127
474,51.0548523206751,28.459915611814345
1927,52.10171250648676,5.856772184743124
1118,64.22182468694096,26.151162790697676
502,58.366533864541836,23.073705179282868
273,55.67765567765568,28.43223443223443
220,46.81818181818182,18.918181818181818
357,46.49859943977591,6.7899159663865545
345,60.57971014492753,22.057971014492754
